population_count: 15
population_size: 15
node_cap: 100
generations: 50
target_accuracy: 95.0%
random_seed: 10
Population: 0  Node Count: 41
Generation # 3  Max Fitness: 4.2599748233534156e-05
Generation # 4  Max Fitness: 4.2599748233534156e-05
Generation # 5  Max Fitness: 4.882006545347499e-05
New Best Fitness
Generation # 6  Max Fitness: 4.882006545347499e-05
Generation # 7  Max Fitness: 5.3365585453375315e-05
New Best Fitness
Generation # 8  Max Fitness: 5.3365585453375315e-05
Generation # 9  Max Fitness: 5.716560936234948e-05
New Best Fitness
Generation # 10  Max Fitness: 5.716560936234948e-05
Generation # 11  Max Fitness: 0.00015843040308993997
New Best Fitness
Generation # 12  Max Fitness: 0.00015843040308993997
Generation # 13  Max Fitness: 0.00015843040308993997
Generation # 14  Max Fitness: 0.00015843040308993997
Generation # 15  Max Fitness: 0.00015843040308993997
Generation # 16  Max Fitness: 0.00015843040308993997
Generation # 17  Max Fitness: 0.00015843040308993997
Generation # 18  Max Fitness: 0.00015843040308993997
Generation # 19  Max Fitness: 0.00015843040308993997
Generation # 20  Max Fitness: 0.00015843040308993997
Generation # 21  Max Fitness: 0.00015843040308993997
Generation # 22  Max Fitness: 0.00015843040308993997
Generation # 23  Max Fitness: 0.00015843040308993997
Generation # 24  Max Fitness: 0.00015843040308993997
Generation # 25  Max Fitness: 0.00015843040308993997
Generation # 26  Max Fitness: 0.00015843040308993997
Generation # 27  Max Fitness: 0.00015843040308993997
Generation # 28  Max Fitness: 0.00015843040308993997
Generation # 29  Max Fitness: 0.00015843040308993997
Generation # 30  Max Fitness: 0.00015843040308993997
Generation # 31  Max Fitness: 0.00015843040308993997
Generation # 32  Max Fitness: 0.00019972372640466053
New Best Fitness
Generation # 33  Max Fitness: 0.00019972372640466053
Generation # 34  Max Fitness: 0.0002487662072655914
New Best Fitness
Generation # 35  Max Fitness: 0.0002487662072655914
Generation # 36  Max Fitness: 0.0002521905095425222
New Best Fitness
Generation # 37  Max Fitness: 0.0002521905095425222
Generation # 38  Max Fitness: 0.0002487662072655914
Generation # 39  Max Fitness: 0.0002487662072655914
Generation # 40  Max Fitness: 0.0002487662072655914
Generation # 41  Max Fitness: 0.0002521905095425222
Generation # 42  Max Fitness: 0.0002521905095425222
Generation # 43  Max Fitness: 0.0002521905095425222
Generation # 44  Max Fitness: 0.0002521905095425222
Generation # 45  Max Fitness: 0.0002487662072655914
Generation # 46  Max Fitness: 0.0002487662072655914
Generation # 47  Max Fitness: 0.0002487662072655914
Generation # 48  Max Fitness: 0.0002487662072655914
Generation # 49  Max Fitness: 0.0002487662072655914
Accuracy:  93.0 %
52 <= node_count < 100
Population: 2  Node Count: 60
2.216985053915689e-10 2.216985053915689e-10
Generation # 0  Max Fitness: 6.820914266386886e-05
New Best Fitness
Generation # 1  Max Fitness: 6.820914266386886e-05
Generation # 2  Max Fitness: 6.820914266386886e-05
Generation # 3  Max Fitness: 6.820914266386886e-05
Generation # 4  Max Fitness: 6.820914266386886e-05
Generation # 5  Max Fitness: 0.0001563186607826774
New Best Fitness
Generation # 6  Max Fitness: 0.0001563186607826774
Generation # 7  Max Fitness: 0.00023057981135185155
New Best Fitness
Generation # 8  Max Fitness: 0.00023057981135185155
Generation # 9  Max Fitness: 0.00023057981135185155
Generation # 10  Max Fitness: 0.00023057981135185155
Generation # 11  Max Fitness: 0.00023057981135185155
Generation # 12  Max Fitness: 0.00023057981135185155
Generation # 13  Max Fitness: 0.00023057981135185155
Generation # 14  Max Fitness: 0.00023057981135185155
Generation # 15  Max Fitness: 0.00023057981135185155
Generation # 16  Max Fitness: 0.00023057981135185155
Generation # 17  Max Fitness: 0.00036613150018547963
New Best Fitness
Generation # 18  Max Fitness: 0.00036613150018547963
Generation # 19  Max Fitness: 0.00036613150018547963
Generation # 20  Max Fitness: 0.00036613150018547963
Generation # 21  Max Fitness: 0.00036613150018547963
Generation # 22  Max Fitness: 0.00036613150018547963
Generation # 23  Max Fitness: 0.00036613150018547963
Generation # 24  Max Fitness: 0.00036613150018547963
Generation # 25  Max Fitness: 0.000389133687480282
New Best Fitness
Generation # 26  Max Fitness: 0.000389133687480282
Generation # 27  Max Fitness: 0.000389133687480282
Generation # 28  Max Fitness: 0.000389133687480282
Generation # 29  Max Fitness: 0.000389133687480282
Generation # 30  Max Fitness: 0.000389133687480282
Generation # 31  Max Fitness: 0.000389133687480282
Generation # 32  Max Fitness: 0.000389133687480282
Generation # 33  Max Fitness: 0.00036613150018547963
Generation # 34  Max Fitness: 0.0002507406512009827
Generation # 35  Max Fitness: 0.0002507406512009827
Generation # 36  Max Fitness: 0.0002507406512009827
Generation # 37  Max Fitness: 0.0004389427994777581
New Best Fitness
Generation # 38  Max Fitness: 0.0004389427994777581
Generation # 39  Max Fitness: 0.0005648431620364149
New Best Fitness
Generation # 40  Max Fitness: 0.0005648431620364149
Generation # 41  Max Fitness: 0.0005648431620364149
Generation # 42  Max Fitness: 0.0005648431620364149
Generation # 43  Max Fitness: 0.0005648431620364149
Generation # 44  Max Fitness: 0.0005648431620364149
Generation # 45  Max Fitness: 0.0005648431620364149
Generation # 46  Max Fitness: 0.0005648431620364149
Generation # 47  Max Fitness: 0.0005648431620364149
Generation # 48  Max Fitness: 0.0006280718742046703
New Best Fitness
Generation # 49  Max Fitness: 0.0006280718742046703
Accuracy:  94.0 %
57 <= node_count < 100
Population: 3  Node Count: 81
1.861720329199876e-12 1.861720329199876e-12
Generation # 0  Max Fitness: 3.7432284355783236e-07
New Best Fitness
Generation # 1  Max Fitness: 4.791376678654629e-06
New Best Fitness
Generation # 2  Max Fitness: 4.791376678654629e-06
Generation # 3  Max Fitness: 4.791376678654629e-06
Generation # 4  Max Fitness: 6.315291264037731e-06
New Best Fitness
Generation # 5  Max Fitness: 6.315291264037731e-06
Generation # 6  Max Fitness: 6.315291264037731e-06
Generation # 7  Max Fitness: 1.606072256681568e-05
New Best Fitness
Generation # 8  Max Fitness: 1.606072256681568e-05
Generation # 9  Max Fitness: 1.606072256681568e-05
Generation # 10  Max Fitness: 1.606072256681568e-05
Generation # 11  Max Fitness: 1.7121256351626637e-05
New Best Fitness
Generation # 12  Max Fitness: 1.7121256351626637e-05
Generation # 13  Max Fitness: 1.7121256351626637e-05
Generation # 14  Max Fitness: 1.872712877388781e-05
New Best Fitness
Generation # 15  Max Fitness: 1.872712877388781e-05
Generation # 16  Max Fitness: 1.872712877388781e-05
Generation # 17  Max Fitness: 1.872712877388781e-05
Generation # 18  Max Fitness: 1.872712877388781e-05
Generation # 19  Max Fitness: 1.921301345570621e-05
New Best Fitness
Generation # 20  Max Fitness: 1.921301345570621e-05
Generation # 21  Max Fitness: 2.3011324611241692e-05
New Best Fitness
Generation # 22  Max Fitness: 2.3011324611241692e-05
Generation # 23  Max Fitness: 2.3011324611241692e-05
Generation # 24  Max Fitness: 2.3011324611241692e-05
Generation # 25  Max Fitness: 2.3011324611241692e-05
Generation # 26  Max Fitness: 2.352087564337725e-05
New Best Fitness
Generation # 27  Max Fitness: 2.352087564337725e-05
Generation # 28  Max Fitness: 2.352087564337725e-05
Generation # 29  Max Fitness: 2.352087564337725e-05
Generation # 30  Max Fitness: 2.352087564337725e-05
Generation # 31  Max Fitness: 2.352087564337725e-05
Generation # 32  Max Fitness: 2.352087564337725e-05
Generation # 33  Max Fitness: 2.352087564337725e-05
Generation # 34  Max Fitness: 2.352087564337725e-05
Generation # 35  Max Fitness: 2.352087564337725e-05
Generation # 36  Max Fitness: 2.352087564337725e-05
Generation # 37  Max Fitness: 2.352087564337725e-05
Generation # 38  Max Fitness: 2.352087564337725e-05
Generation # 39  Max Fitness: 2.352087564337725e-05
Generation # 40  Max Fitness: 2.3011324611241692e-05
Generation # 41  Max Fitness: 2.3011324611241692e-05
Generation # 42  Max Fitness: 2.3011324611241692e-05
Generation # 43  Max Fitness: 2.3011324611241692e-05
Generation # 44  Max Fitness: 2.3011324611241692e-05
Generation # 45  Max Fitness: 2.3011324611241692e-05
Generation # 46  Max Fitness: 2.3011324611241692e-05
Generation # 47  Max Fitness: 2.3011324611241692e-05
Generation # 48  Max Fitness: 2.3011324611241692e-05
Generation # 49  Max Fitness: 2.3011324611241692e-05
Accuracy:  93.0 %
70 <= node_count < 100
Population: 4  Node Count: 80
1.879103338809585e-12 1.879103338809585e-12
Generation # 0  Max Fitness: 8.859136193403062e-07
New Best Fitness
Generation # 1  Max Fitness: 8.859136193403062e-07
Generation # 2  Max Fitness: 5.7002438016584995e-06
New Best Fitness
Generation # 3  Max Fitness: 5.7002438016584995e-06
Generation # 4  Max Fitness: 5.7002438016584995e-06
Generation # 5  Max Fitness: 5.7002438016584995e-06
Generation # 6  Max Fitness: 1.4481718943673687e-05
New Best Fitness
Generation # 7  Max Fitness: 1.4481718943673687e-05
Generation # 8  Max Fitness: 1.4481718943673687e-05
Generation # 9  Max Fitness: 1.4481718943673687e-05
Generation # 10  Max Fitness: 1.4481718943673687e-05
Generation # 11  Max Fitness: 1.4481718943673687e-05
Generation # 12  Max Fitness: 1.4481718943673687e-05
Generation # 13  Max Fitness: 1.4481718943673687e-05
Generation # 14  Max Fitness: 1.8846748475069492e-05
New Best Fitness
Generation # 15  Max Fitness: 1.8846748475069492e-05
Generation # 16  Max Fitness: 1.8846748475069492e-05
Generation # 17  Max Fitness: 1.8846748475069492e-05
Generation # 18  Max Fitness: 1.8846748475069492e-05
Generation # 19  Max Fitness: 1.8846748475069492e-05
Generation # 20  Max Fitness: 1.8846748475069492e-05
Generation # 21  Max Fitness: 1.8846748475069492e-05
Generation # 22  Max Fitness: 1.8846748475069492e-05
Generation # 23  Max Fitness: 2.0026446909029346e-05
New Best Fitness
Generation # 24  Max Fitness: 2.0026446909029346e-05
Generation # 25  Max Fitness: 2.0026446909029346e-05
Generation # 26  Max Fitness: 2.0026446909029346e-05
Generation # 27  Max Fitness: 2.0026446909029346e-05
Generation # 28  Max Fitness: 2.0442701001826724e-05
New Best Fitness
Generation # 29  Max Fitness: 2.0442701001826724e-05
Generation # 30  Max Fitness: 2.0442701001826724e-05
Generation # 31  Max Fitness: 2.2513065257414116e-05
New Best Fitness
Generation # 32  Max Fitness: 2.2513065257414116e-05
Generation # 33  Max Fitness: 2.2513065257414116e-05
Generation # 34  Max Fitness: 2.5649213651481755e-05
New Best Fitness
Generation # 35  Max Fitness: 2.5649213651481755e-05
Generation # 36  Max Fitness: 2.5606748065966056e-05
Generation # 37  Max Fitness: 2.5606748065966056e-05
Generation # 38  Max Fitness: 2.5606748065966056e-05
Generation # 39  Max Fitness: 2.5606748065966056e-05
Generation # 40  Max Fitness: 3.489663322611944e-05
New Best Fitness
Generation # 41  Max Fitness: 3.489663322611944e-05
Generation # 42  Max Fitness: 3.489663322611944e-05
Generation # 43  Max Fitness: 3.489663322611944e-05
Generation # 44  Max Fitness: 3.489663322611944e-05
Generation # 45  Max Fitness: 3.489663322611944e-05
Generation # 46  Max Fitness: 3.489663322611944e-05
Generation # 47  Max Fitness: 3.489663322611944e-05
Generation # 48  Max Fitness: 3.489663322611944e-05
Generation # 49  Max Fitness: 3.489663322611944e-05
Accuracy:  94.0 %
76 <= node_count < 100
Population: 5  Node Count: 79
2.968142994314591e-12 2.968142994314591e-12
Generation # 0  Max Fitness: 9.804480930599266e-11
New Best Fitness
Generation # 1  Max Fitness: 5.424536938955341e-10
New Best Fitness
Generation # 2  Max Fitness: 7.783721546322668e-08
New Best Fitness
Generation # 3  Max Fitness: 7.783721546322668e-08
Generation # 4  Max Fitness: 1.7412251463417276e-07
New Best Fitness
Generation # 5  Max Fitness: 1.8702650464070588e-06
New Best Fitness
Generation # 6  Max Fitness: 1.8702650464070588e-06
Generation # 7  Max Fitness: 2.3680719119930175e-06
New Best Fitness
Generation # 8  Max Fitness: 2.3680719119930175e-06
Generation # 9  Max Fitness: 4.458852031012613e-06
New Best Fitness
Generation # 10  Max Fitness: 4.458852031012613e-06
Generation # 11  Max Fitness: 4.458852031012613e-06
Generation # 12  Max Fitness: 1.0413492659347057e-05
New Best Fitness
Generation # 13  Max Fitness: 4.458852031012613e-06
Generation # 14  Max Fitness: 5.201105265233752e-06
Generation # 15  Max Fitness: 5.201105265233752e-06
Generation # 16  Max Fitness: 1.7204109376019177e-05
New Best Fitness
Generation # 17  Max Fitness: 1.7204109376019177e-05
Generation # 18  Max Fitness: 2.3046254246095947e-05
New Best Fitness
Generation # 19  Max Fitness: 2.3046254246095947e-05
Generation # 20  Max Fitness: 2.3046254246095947e-05
Generation # 21  Max Fitness: 2.3046254246095947e-05
Generation # 22  Max Fitness: 0.00013532624268140913
New Best Fitness
Generation # 23  Max Fitness: 0.00013532624268140913
Generation # 24  Max Fitness: 0.00013532624268140913
Generation # 25  Max Fitness: 0.00013532624268140913
Generation # 26  Max Fitness: 0.00013532624268140913
Generation # 27  Max Fitness: 0.00013532624268140913
Generation # 28  Max Fitness: 0.00013532624268140913
Generation # 29  Max Fitness: 0.00013532624268140913
Generation # 30  Max Fitness: 0.00013532624268140913
Generation # 31  Max Fitness: 0.0001420588915710315
New Best Fitness
Generation # 32  Max Fitness: 0.0013009394383217004
New Best Fitness
Generation # 33  Max Fitness: 0.0013009394383217004
Generation # 34  Max Fitness: 0.0013009394383217004
Generation # 35  Max Fitness: 0.0013009394383217004
Generation # 36  Max Fitness: 0.00026791209551258366
Generation # 37  Max Fitness: 0.00026791209551258366
Generation # 38  Max Fitness: 0.0005062169426099559
Generation # 39  Max Fitness: 0.0005062169426099559
Generation # 40  Max Fitness: 0.0005062169426099559
Generation # 41  Max Fitness: 0.0006429890292302008
Generation # 42  Max Fitness: 0.0012979016911716967
Generation # 43  Max Fitness: 0.0012979016911716967
Generation # 44  Max Fitness: 0.0012979016911716967
Generation # 45  Max Fitness: 0.0012979016911716967
Generation # 46  Max Fitness: 0.0012979016911716967
Generation # 47  Max Fitness: 0.0013597065336084441
New Best Fitness
Generation # 48  Max Fitness: 0.0012979016911716967
Generation # 49  Max Fitness: 0.0012979016911716967
Accuracy:  93.0 %
78 <= node_count < 100
Population: 6  Node Count: 85
7.453961076698252e-13 7.453961076698252e-13
Generation # 0  Max Fitness: 1.2874147328098342e-05
New Best Fitness
Generation # 1  Max Fitness: 1.5872480188892497e-05
New Best Fitness
Generation # 2  Max Fitness: 1.5872480188892497e-05
Generation # 3  Max Fitness: 1.5872480188892497e-05
Generation # 4  Max Fitness: 4.6847052618783944e-05
New Best Fitness
Generation # 5  Max Fitness: 4.6847052618783944e-05
Generation # 6  Max Fitness: 4.6847052618783944e-05
Generation # 7  Max Fitness: 5.3458691445137605e-05
New Best Fitness
Generation # 8  Max Fitness: 5.3458691445137605e-05
Generation # 9  Max Fitness: 5.3458691445137605e-05
Generation # 10  Max Fitness: 5.3458691445137605e-05
Generation # 11  Max Fitness: 5.3458691445137605e-05
Generation # 12  Max Fitness: 4.893787187261011e-05
Generation # 13  Max Fitness: 4.893787187261011e-05
Generation # 14  Max Fitness: 4.893787187261011e-05
Generation # 15  Max Fitness: 4.893787187261011e-05
Generation # 16  Max Fitness: 4.893787187261011e-05
Generation # 17  Max Fitness: 4.956662397375714e-05
Generation # 18  Max Fitness: 4.956662397375714e-05
Generation # 19  Max Fitness: 5.49824546217211e-05
New Best Fitness
Generation # 20  Max Fitness: 5.75811278501109e-05
New Best Fitness
Generation # 21  Max Fitness: 5.75811278501109e-05
Generation # 22  Max Fitness: 5.75811278501109e-05
Generation # 23  Max Fitness: 5.75811278501109e-05
Generation # 24  Max Fitness: 5.75811278501109e-05
Generation # 25  Max Fitness: 7.499226802077078e-05
New Best Fitness
Generation # 26  Max Fitness: 7.499226802077078e-05
Generation # 27  Max Fitness: 7.499226802077078e-05
Generation # 28  Max Fitness: 7.499226802077078e-05
Generation # 29  Max Fitness: 7.499226802077078e-05
Generation # 30  Max Fitness: 0.00011840034353106901
New Best Fitness
Generation # 31  Max Fitness: 0.00011840034353106901
Generation # 32  Max Fitness: 0.00011840034353106901
Generation # 33  Max Fitness: 0.00011840034353106901
Generation # 34  Max Fitness: 0.00011840034353106901
Generation # 35  Max Fitness: 0.0001182833471441806
Generation # 36  Max Fitness: 0.0001182833471441806
Generation # 37  Max Fitness: 0.0001182833471441806
Generation # 38  Max Fitness: 0.0001182833471441806
Generation # 39  Max Fitness: 0.0001182833471441806
Generation # 40  Max Fitness: 0.0001182833471441806
Generation # 41  Max Fitness: 0.0001182833471441806
Generation # 42  Max Fitness: 0.0001182833471441806
Generation # 43  Max Fitness: 0.00012885118117320857
New Best Fitness
Generation # 44  Max Fitness: 0.00012885118117320857
Generation # 45  Max Fitness: 0.00012885118117320857
Generation # 46  Max Fitness: 0.00012885118117320857
Generation # 47  Max Fitness: 0.00012885118117320857
Generation # 48  Max Fitness: 0.00012885118117320857
Generation # 49  Max Fitness: 0.00012885118117320857
Accuracy:  96.0 %
78 <= node_count < 100
Population: 7  Node Count: 85
7.604546148954783e-13 7.604546148954783e-13
Generation # 0  Max Fitness: 5.951608541390849e-06
New Best Fitness
Generation # 1  Max Fitness: 5.951608541390849e-06
Generation # 2  Max Fitness: 5.951608541390849e-06
Generation # 3  Max Fitness: 1.278101214987615e-05
New Best Fitness
Generation # 4  Max Fitness: 2.0249863492952616e-05
New Best Fitness
Generation # 5  Max Fitness: 5.2018480505273085e-05
New Best Fitness
Generation # 6  Max Fitness: 5.2018480505273085e-05
Generation # 7  Max Fitness: 5.2018480505273085e-05
Generation # 8  Max Fitness: 5.2018480505273085e-05
Generation # 9  Max Fitness: 5.2018480505273085e-05
Generation # 10  Max Fitness: 5.2018480505273085e-05
Generation # 11  Max Fitness: 5.2018480505273085e-05
Generation # 12  Max Fitness: 5.2018480505273085e-05
Generation # 13  Max Fitness: 0.0001403314739858274
New Best Fitness
Generation # 14  Max Fitness: 0.0001403314739858274
Generation # 15  Max Fitness: 0.0001403314739858274
Generation # 16  Max Fitness: 0.00012353224696585218
Generation # 17  Max Fitness: 0.00012353224696585218
Generation # 18  Max Fitness: 0.0001372737927865949
Generation # 19  Max Fitness: 0.0001372737927865949
Generation # 20  Max Fitness: 0.0001372737927865949
Generation # 21  Max Fitness: 0.0001372737927865949
Generation # 22  Max Fitness: 0.0001372737927865949
Generation # 23  Max Fitness: 0.0001372737927865949
Generation # 24  Max Fitness: 0.0001372737927865949
Generation # 25  Max Fitness: 0.0001372737927865949
Generation # 26  Max Fitness: 0.0001372737927865949
Generation # 27  Max Fitness: 0.0001372737927865949
Generation # 28  Max Fitness: 0.0001372737927865949
Generation # 29  Max Fitness: 0.0001372737927865949
Generation # 30  Max Fitness: 0.0001372737927865949
Generation # 31  Max Fitness: 0.0001372737927865949
Generation # 32  Max Fitness: 0.0001372737927865949
Generation # 33  Max Fitness: 0.0001372737927865949
Generation # 34  Max Fitness: 0.0001372737927865949
Generation # 35  Max Fitness: 0.0001372737927865949
Generation # 36  Max Fitness: 0.0001372737927865949
Generation # 37  Max Fitness: 0.00013743139760035678
Generation # 38  Max Fitness: 0.00013743139760035678
Generation # 39  Max Fitness: 0.00013743139760035678
Generation # 40  Max Fitness: 0.00013743139760035678
Generation # 41  Max Fitness: 0.00013743139760035678
Generation # 42  Max Fitness: 0.00013743139760035678
Generation # 43  Max Fitness: 0.00013743139760035678
Generation # 44  Max Fitness: 0.00013743139760035678
Generation # 45  Max Fitness: 0.0001372737927865949
Generation # 46  Max Fitness: 0.0001372737927865949
Generation # 47  Max Fitness: 0.0001372737927865949
Generation # 48  Max Fitness: 0.0001319765681476414
Generation # 49  Max Fitness: 0.0001319765681476414
Accuracy:  96.0 %
78 <= node_count < 100
Population: 8  Node Count: 79
2.959370157878193e-12 2.959370157878193e-12
Generation # 0  Max Fitness: 8.913723336125879e-06
New Best Fitness
Generation # 1  Max Fitness: 3.414590214010216e-05
New Best Fitness
Generation # 2  Max Fitness: 4.6191740605617874e-05
New Best Fitness
Generation # 3  Max Fitness: 9.947566138309427e-05
New Best Fitness
Generation # 4  Max Fitness: 0.00027455612697862815
New Best Fitness
Generation # 5  Max Fitness: 0.00027455612697862815
Generation # 6  Max Fitness: 0.0001616479497475282
Generation # 7  Max Fitness: 0.0001616479497475282
Generation # 8  Max Fitness: 0.0005328599395894273
New Best Fitness
Generation # 9  Max Fitness: 0.0005328599395894273
Generation # 10  Max Fitness: 0.0005328599395894273
Generation # 11  Max Fitness: 0.0008405693386871466
New Best Fitness
Generation # 12  Max Fitness: 0.0008405693386871466
Generation # 13  Max Fitness: 0.0008405693386871466
Generation # 14  Max Fitness: 0.0008405693386871466
Generation # 15  Max Fitness: 0.0008405693386871466
Generation # 16  Max Fitness: 0.0008405693386871466
Generation # 17  Max Fitness: 0.0008848098301969964
New Best Fitness
Generation # 18  Max Fitness: 0.0008848098301969964
Generation # 19  Max Fitness: 0.0008848098301969964
Generation # 20  Max Fitness: 0.0008848098301969964
Generation # 21  Max Fitness: 0.0014276918602888664
New Best Fitness
Generation # 22  Max Fitness: 0.003014011074516566
New Best Fitness
Generation # 23  Max Fitness: 0.003014011074516566
Generation # 24  Max Fitness: 0.003014011074516566
Generation # 25  Max Fitness: 0.003014011074516566
Generation # 26  Max Fitness: 0.003014011074516566
Generation # 27  Max Fitness: 0.003014011074516566
Generation # 28  Max Fitness: 0.003014011074516566
Generation # 29  Max Fitness: 0.0010172759517703522
Generation # 30  Max Fitness: 0.001019779900206333
Generation # 31  Max Fitness: 0.001019779900206333
Generation # 32  Max Fitness: 0.001019779900206333
Generation # 33  Max Fitness: 0.001502833537146175
Generation # 34  Max Fitness: 0.001502833537146175
Generation # 35  Max Fitness: 0.001019779900206333
Generation # 36  Max Fitness: 0.001019779900206333
Generation # 37  Max Fitness: 0.001057549526139901
Generation # 38  Max Fitness: 0.001057549526139901
Generation # 39  Max Fitness: 0.001057549526139901
Generation # 40  Max Fitness: 0.001679637482692784
Generation # 41  Max Fitness: 0.001679637482692784
Generation # 42  Max Fitness: 0.001679637482692784
Generation # 43  Max Fitness: 0.001679637482692784
Generation # 44  Max Fitness: 0.001679637482692784
Generation # 45  Max Fitness: 0.001679637482692784
Generation # 46  Max Fitness: 0.001679637482692784
Generation # 47  Max Fitness: 0.001679637482692784
Generation # 48  Max Fitness: 0.001679637482692784
Generation # 49  Max Fitness: 0.001679637482692784
Accuracy:  94.0 %
79 <= node_count < 100
Population: 9  Node Count: 89
2.9973782337943635e-13 2.9973782337943635e-13
Generation # 0  Max Fitness: 2.5065914851910565e-06
New Best Fitness
Generation # 1  Max Fitness: 2.881719701208212e-06
New Best Fitness
Generation # 2  Max Fitness: 1.3397913424356501e-05
New Best Fitness
Generation # 3  Max Fitness: 1.3397913424356501e-05
Generation # 4  Max Fitness: 1.3397913424356501e-05
Generation # 5  Max Fitness: 1.3397913424356501e-05
Generation # 6  Max Fitness: 1.3397913424356501e-05
Generation # 7  Max Fitness: 1.3397913424356501e-05
Generation # 8  Max Fitness: 5.6991815810521185e-05
New Best Fitness
Generation # 9  Max Fitness: 0.00010170091269636108
New Best Fitness
Generation # 10  Max Fitness: 0.00010170091269636108
Generation # 11  Max Fitness: 0.00010170091269636108
Generation # 12  Max Fitness: 0.00010170091269636108
Generation # 13  Max Fitness: 0.00010170091269636108
Generation # 14  Max Fitness: 5.6991815810521185e-05
Generation # 15  Max Fitness: 5.6991815810521185e-05
Generation # 16  Max Fitness: 5.6991815810521185e-05
Generation # 17  Max Fitness: 5.6991815810521185e-05
Generation # 18  Max Fitness: 5.6991815810521185e-05
Generation # 19  Max Fitness: 5.6991815810521185e-05
Generation # 20  Max Fitness: 0.00010937550308722244
New Best Fitness
Generation # 21  Max Fitness: 0.00016028686258050755
New Best Fitness
Generation # 22  Max Fitness: 0.00016028686258050755
Generation # 23  Max Fitness: 0.00016028686258050755
Generation # 24  Max Fitness: 0.0002821433552961988
New Best Fitness
Generation # 25  Max Fitness: 0.0002821433552961988
Generation # 26  Max Fitness: 0.0002821433552961988
Generation # 27  Max Fitness: 0.0002821433552961988
Generation # 28  Max Fitness: 0.0002821433552961988
Generation # 29  Max Fitness: 0.0002821433552961988
Generation # 30  Max Fitness: 0.0002821433552961988
Generation # 31  Max Fitness: 0.0002821433552961988
Generation # 32  Max Fitness: 0.0002821433552961988
Generation # 33  Max Fitness: 0.0002821433552961988
Generation # 34  Max Fitness: 0.0002821433552961988
Generation # 35  Max Fitness: 0.0002821433552961988
Generation # 36  Max Fitness: 0.0002821433552961988
Generation # 37  Max Fitness: 0.0002821433552961988
Generation # 38  Max Fitness: 0.0002821433552961988
Generation # 39  Max Fitness: 0.0002821433552961988
Generation # 40  Max Fitness: 0.0002821433552961988
Generation # 41  Max Fitness: 0.0002821433552961988
Generation # 42  Max Fitness: 0.0002821433552961988
