population_count: 15
population_size: 15
node_cap: 500
generations: 50
target_accuracy: 95.0%
random_seed: 100
Population: 0  Node Count: 40
Generation # 39  Max Fitness: 1.0
Generation # 40  Max Fitness: 1.0
Generation # 41  Max Fitness: 1.0
Generation # 42  Max Fitness: 1.0
Generation # 43  Max Fitness: 1.0
Generation # 44  Max Fitness: 1.0
Generation # 45  Max Fitness: 1.0
Generation # 46  Max Fitness: 1.0
Generation # 47  Max Fitness: 1.0
Generation # 48  Max Fitness: 1.0
Generation # 49  Max Fitness: 1.0
Accuracy:  95.81056466302368 %
32 <= node_count < 38
Population: 3  Node Count: 37
0.35 0.35
Generation # 0  Max Fitness: 1.0
New Best Fitness
Generation # 1  Max Fitness: 1.0
Generation # 2  Max Fitness: 1.0
Generation # 3  Max Fitness: 1.0
Generation # 4  Max Fitness: 1.0
Generation # 5  Max Fitness: 1.0
Generation # 6  Max Fitness: 1.0
Generation # 7  Max Fitness: 1.0
Generation # 8  Max Fitness: 1.0
Generation # 9  Max Fitness: 1.0
Generation # 10  Max Fitness: 1.0
Generation # 11  Max Fitness: 1.0
Generation # 12  Max Fitness: 1.0
Generation # 13  Max Fitness: 1.0
Generation # 14  Max Fitness: 1.0
Generation # 15  Max Fitness: 1.0
Generation # 16  Max Fitness: 1.0
Generation # 17  Max Fitness: 1.0
Generation # 18  Max Fitness: 1.0
Generation # 19  Max Fitness: 1.0
Generation # 20  Max Fitness: 1.0
Generation # 21  Max Fitness: 1.0
Generation # 22  Max Fitness: 1.0
Generation # 23  Max Fitness: 1.0
Generation # 24  Max Fitness: 1.0
Generation # 25  Max Fitness: 1.0
Generation # 26  Max Fitness: 1.0
Generation # 27  Max Fitness: 1.0
Generation # 28  Max Fitness: 1.0
Generation # 29  Max Fitness: 1.0
Generation # 30  Max Fitness: 1.0
Generation # 31  Max Fitness: 1.0
Generation # 32  Max Fitness: 1.0
Generation # 33  Max Fitness: 1.0
Generation # 34  Max Fitness: 1.0
Generation # 35  Max Fitness: 1.0
Generation # 36  Max Fitness: 1.0
Generation # 37  Max Fitness: 1.0
Generation # 38  Max Fitness: 1.0
Generation # 39  Max Fitness: 1.0
Generation # 40  Max Fitness: 1.0
Generation # 41  Max Fitness: 1.0
Generation # 42  Max Fitness: 1.0
Generation # 43  Max Fitness: 1.0
Generation # 44  Max Fitness: 1.0
Generation # 45  Max Fitness: 1.0
Generation # 46  Max Fitness: 1.0
Generation # 47  Max Fitness: 1.0
Generation # 48  Max Fitness: 1.0
Generation # 49  Max Fitness: 1.0
Accuracy:  94.1712204007286 %
Replaced  1.0  with  1.0
32 <= node_count < 37
Population: 4  Node Count: 35
0.35 0.35
Generation # 0  Max Fitness: 1.0
New Best Fitness
Generation # 1  Max Fitness: 1.0
Generation # 2  Max Fitness: 1.0
Generation # 3  Max Fitness: 1.0
Generation # 4  Max Fitness: 1.0
Generation # 5  Max Fitness: 1.0
Generation # 6  Max Fitness: 1.0
Generation # 7  Max Fitness: 1.0
Generation # 8  Max Fitness: 1.0
Generation # 9  Max Fitness: 1.0
Generation # 10  Max Fitness: 1.0
Generation # 11  Max Fitness: 1.0
Generation # 12  Max Fitness: 1.0
Generation # 13  Max Fitness: 1.0
Generation # 14  Max Fitness: 1.0
Generation # 15  Max Fitness: 1.0
Generation # 16  Max Fitness: 1.0
Generation # 17  Max Fitness: 1.0
Generation # 18  Max Fitness: 1.0
Generation # 19  Max Fitness: 1.0
Generation # 20  Max Fitness: 1.0
Generation # 21  Max Fitness: 1.0
Generation # 22  Max Fitness: 1.0
Generation # 23  Max Fitness: 1.0
Generation # 24  Max Fitness: 1.0
Generation # 25  Max Fitness: 1.0
Generation # 26  Max Fitness: 1.0
Generation # 27  Max Fitness: 1.0
Generation # 28  Max Fitness: 1.0
Generation # 29  Max Fitness: 1.0
Generation # 30  Max Fitness: 1.0
Generation # 31  Max Fitness: 1.0
Generation # 32  Max Fitness: 1.0
Generation # 33  Max Fitness: 1.0
Generation # 34  Max Fitness: 1.0
Generation # 35  Max Fitness: 1.0
Generation # 36  Max Fitness: 1.0
Generation # 37  Max Fitness: 1.0
Generation # 38  Max Fitness: 1.0
Generation # 39  Max Fitness: 1.0
Generation # 40  Max Fitness: 1.0
Generation # 41  Max Fitness: 1.0
Generation # 42  Max Fitness: 1.0
Generation # 43  Max Fitness: 1.0
Generation # 44  Max Fitness: 1.0
Generation # 45  Max Fitness: 1.0
Generation # 46  Max Fitness: 1.0
Generation # 47  Max Fitness: 1.0
Generation # 48  Max Fitness: 1.0
Generation # 49  Max Fitness: 1.0
Accuracy:  96.72131147540983 %
32 <= node_count < 37
Population: 5  Node Count: 32
0.35 0.35
Generation # 0  Max Fitness: 1.0
New Best Fitness
Generation # 1  Max Fitness: 1.0
Generation # 2  Max Fitness: 1.0
Generation # 3  Max Fitness: 1.0
Generation # 4  Max Fitness: 1.0
Generation # 5  Max Fitness: 1.0
Generation # 6  Max Fitness: 1.0
Generation # 7  Max Fitness: 1.0
Generation # 8  Max Fitness: 1.0
Generation # 9  Max Fitness: 1.0
Generation # 10  Max Fitness: 1.0
Generation # 11  Max Fitness: 1.0
Generation # 12  Max Fitness: 1.0
Generation # 13  Max Fitness: 1.0
Generation # 14  Max Fitness: 1.0
Generation # 15  Max Fitness: 1.0
Generation # 16  Max Fitness: 1.0
Generation # 17  Max Fitness: 1.0
Generation # 18  Max Fitness: 1.0
Generation # 19  Max Fitness: 1.0
Generation # 20  Max Fitness: 1.0
Generation # 21  Max Fitness: 1.0
Generation # 22  Max Fitness: 1.0
Generation # 23  Max Fitness: 1.0
Generation # 24  Max Fitness: 1.0
Generation # 25  Max Fitness: 1.0
Generation # 26  Max Fitness: 1.0
Generation # 27  Max Fitness: 1.0
Generation # 28  Max Fitness: 1.0
Generation # 29  Max Fitness: 1.0
Generation # 30  Max Fitness: 1.0
Generation # 31  Max Fitness: 1.0
Generation # 32  Max Fitness: 1.0
Generation # 33  Max Fitness: 1.0
Generation # 34  Max Fitness: 1.0
Generation # 35  Max Fitness: 1.0
Generation # 36  Max Fitness: 1.0
Generation # 37  Max Fitness: 1.0
Generation # 38  Max Fitness: 1.0
Generation # 39  Max Fitness: 1.0
Generation # 40  Max Fitness: 1.0
Generation # 41  Max Fitness: 1.0
Generation # 42  Max Fitness: 1.0
Generation # 43  Max Fitness: 1.0
Generation # 44  Max Fitness: 1.0
Generation # 45  Max Fitness: 1.0
Generation # 46  Max Fitness: 1.0
Generation # 47  Max Fitness: 1.0
Generation # 48  Max Fitness: 1.0
Generation # 49  Max Fitness: 1.0
Accuracy:  94.71766848816029 %
Replaced  1.0  with  1.0
32 <= node_count < 32
Node Count: 32
Accuracy:  100.0 %
Weighted Connections:
(31, 9) : 0.8011963491294595
(31, 15) : 0.35698143310749114
(31, 17) : 0.22618221776512076
(30, 10) : 0.029570323284875015
(31, 23) : -0.8765135175853173
(30, 25) : -0.05084847967000825
(31, 21) : -0.45328213009816365
(30, 6) : 0.01587199381665487
(31, 1) : -0.2756174635688709
(30, 27) : 0.019682022991709635
(31, 8) : 0.08740399163784761
(30, 0) : -0.030020878244376346
(31, 7) : -1.011878502421786
(30, 21) : -0.2048562772005821
(31, 18) : -0.2390720451210015
(30, 9) : 0.05571810831861529
(31, 5) : -0.0747192079889028
(31, 14) : -0.5043597032936149
(30, 2) : -0.023949786814865988
(30, 28) : 0.025450481778300317
(31, 27) : -0.44948693762101755
(31, 2) : -0.23060273983833796
(31, 25) : -0.514763118365912
(30, 19) : 0.02346322076694708
(31, 20) : -1.0701522864399187
(31, 0) : 0.598345187740084
(30, 24) : -0.10429647736470041
(30, 7) : -0.1145780697062861
Biases:  [ 0.17294248  0.14336201 -0.83425483  0.30065075  0.02522062  0.05446511
  0.40831219 -1.53740758  0.30626619  1.46771664  0.72333683  0.06747313
  0.02536019  0.024023    0.04598561  0.72687307  0.5911692   0.25158721
  0.10331969  0.71669689 -1.56424237  0.20568111  0.06728212 -0.55191782
  0.83048075 -0.35715828  0.9608353  -0.39004711  0.529283    0.80574314
  0.89866079  1.55110688]
