population_count: 15
population_size: 15
node_cap: 500
generations: 50
target_accuracy: 95.0%
random_seed: 100
Population: 0  Node Count: 40
Generation # 22  Max Fitness: 0.1111111111111111
New Best Fitness
Generation # 23  Max Fitness: 0.1111111111111111
Generation # 24  Max Fitness: 0.1111111111111111
Generation # 25  Max Fitness: 0.1111111111111111
Generation # 26  Max Fitness: 0.1111111111111111
Generation # 27  Max Fitness: 0.1111111111111111
Generation # 28  Max Fitness: 0.2
New Best Fitness
Generation # 29  Max Fitness: 0.1111111111111111
Generation # 30  Max Fitness: 0.1111111111111111
Generation # 31  Max Fitness: 0.1111111111111111
Generation # 32  Max Fitness: 0.125
Generation # 33  Max Fitness: 0.125
Generation # 34  Max Fitness: 0.125
Generation # 35  Max Fitness: 0.125
Generation # 36  Max Fitness: 0.16666666666666666
Generation # 37  Max Fitness: 0.16666666666666666
Generation # 38  Max Fitness: 0.16666666666666666
Generation # 39  Max Fitness: 0.16666666666666666
Generation # 40  Max Fitness: 0.16666666666666666
Generation # 41  Max Fitness: 0.16666666666666666
Generation # 42  Max Fitness: 0.2
Generation # 43  Max Fitness: 0.2
Generation # 44  Max Fitness: 0.2
Generation # 45  Max Fitness: 0.2
Generation # 46  Max Fitness: 0.2
Generation # 47  Max Fitness: 0.2
Generation # 48  Max Fitness: 0.2
Generation # 49  Max Fitness: 0.2
Accuracy:  90.89253187613843 %
Replaced  0.25  with  0.2
32 <= node_count < 500
Population: 3  Node Count: 45
1.3392948242883213e-17 1.3392948242883213e-17
Generation # 0  Max Fitness: 0.007450441709942351
New Best Fitness
Generation # 1  Max Fitness: 0.010869565217391304
New Best Fitness
Generation # 2  Max Fitness: 0.010869565217391304
Generation # 3  Max Fitness: 0.010869565217391304
Generation # 4  Max Fitness: 0.010869565217391304
Generation # 5  Max Fitness: 0.010869565217391304
Generation # 6  Max Fitness: 0.010869565217391304
Generation # 7  Max Fitness: 0.010869565217391304
Generation # 8  Max Fitness: 0.02127659574468085
New Best Fitness
Generation # 9  Max Fitness: 0.02127659574468085
Generation # 10  Max Fitness: 0.02127659574468085
Generation # 11  Max Fitness: 0.02127659574468085
Generation # 12  Max Fitness: 0.02127659574468085
Generation # 13  Max Fitness: 0.02127659574468085
Generation # 14  Max Fitness: 0.02127659574468085
Generation # 15  Max Fitness: 0.01210696777865632
Generation # 16  Max Fitness: 0.01210696777865632
Generation # 17  Max Fitness: 0.01210696777865632
Generation # 18  Max Fitness: 0.01210696777865632
Generation # 19  Max Fitness: 0.01210696777865632
Generation # 20  Max Fitness: 0.01210696777865632
Generation # 21  Max Fitness: 0.01210696777865632
Generation # 22  Max Fitness: 0.01210696777865632
Generation # 23  Max Fitness: 0.01210696777865632
Generation # 24  Max Fitness: 0.01210696777865632
Generation # 25  Max Fitness: 0.013513513513513514
Generation # 26  Max Fitness: 0.013513513513513514
Generation # 27  Max Fitness: 0.013513513513513514
Generation # 28  Max Fitness: 0.013513513513513514
Generation # 29  Max Fitness: 0.013333333333333334
Generation # 30  Max Fitness: 0.013333333333333334
Generation # 31  Max Fitness: 0.013333333333333334
Generation # 32  Max Fitness: 0.013333333333333334
Generation # 33  Max Fitness: 0.013333333333333334
Generation # 34  Max Fitness: 0.014492753623188406
Generation # 35  Max Fitness: 0.014492753623188406
Generation # 36  Max Fitness: 0.014492753623188406
Generation # 37  Max Fitness: 0.014492753623188406
Generation # 38  Max Fitness: 0.014492753623188406
Generation # 39  Max Fitness: 0.014492753623188406
Generation # 40  Max Fitness: 0.014492753623188406
Generation # 41  Max Fitness: 0.014492753623188406
Generation # 42  Max Fitness: 0.014492753623188406
Generation # 43  Max Fitness: 0.014492753623188406
Generation # 44  Max Fitness: 0.014492753623188406
Generation # 45  Max Fitness: 0.014492753623188406
Generation # 46  Max Fitness: 0.014492753623188406
Generation # 47  Max Fitness: 0.020833333333333332
Generation # 48  Max Fitness: 0.020833333333333332
Generation # 49  Max Fitness: 0.020833333333333332
Accuracy:  90.89253187613843 %
32 <= node_count < 500
Population: 4  Node Count: 47
3.896130397929662e-18 3.896130397929662e-18
Generation # 0  Max Fitness: 0.016666666666666666
New Best Fitness
Generation # 1  Max Fitness: 0.016666666666666666
Generation # 2  Max Fitness: 0.018867924528301886
New Best Fitness
Generation # 3  Max Fitness: 0.02127659574468085
New Best Fitness
Generation # 4  Max Fitness: 0.02127659574468085
Generation # 5  Max Fitness: 0.02127659574468085
Generation # 6  Max Fitness: 0.038461538461538464
New Best Fitness
Generation # 7  Max Fitness: 0.038461538461538464
Generation # 8  Max Fitness: 0.023809523809523808
Generation # 9  Max Fitness: 0.023809523809523808
Generation # 10  Max Fitness: 0.023809523809523808
Generation # 11  Max Fitness: 0.023809523809523808
Generation # 12  Max Fitness: 0.023809523809523808
Generation # 13  Max Fitness: 0.023809523809523808
Generation # 14  Max Fitness: 0.023809523809523808
Generation # 15  Max Fitness: 0.023809523809523808
Generation # 16  Max Fitness: 0.023809523809523808
Generation # 17  Max Fitness: 0.038461538461538464
Generation # 18  Max Fitness: 0.038461538461538464
Generation # 19  Max Fitness: 0.038461538461538464
Generation # 20  Max Fitness: 0.034482758620689655
Generation # 21  Max Fitness: 0.034482758620689655
Generation # 22  Max Fitness: 0.034482758620689655
Generation # 23  Max Fitness: 0.034482758620689655
Generation # 24  Max Fitness: 0.034482758620689655
Generation # 25  Max Fitness: 0.034482758620689655
Generation # 26  Max Fitness: 0.03571428571428571
Generation # 27  Max Fitness: 0.03571428571428571
Generation # 28  Max Fitness: 0.03571428571428571
Generation # 29  Max Fitness: 0.03571428571428571
Generation # 30  Max Fitness: 0.03571428571428571
Generation # 31  Max Fitness: 0.03571428571428571
Generation # 32  Max Fitness: 0.03571428571428571
Generation # 33  Max Fitness: 0.03571428571428571
Generation # 34  Max Fitness: 0.03571428571428571
Generation # 35  Max Fitness: 0.03571428571428571
Generation # 36  Max Fitness: 0.03571428571428571
Generation # 37  Max Fitness: 0.037037037037037035
Generation # 38  Max Fitness: 0.037037037037037035
Generation # 39  Max Fitness: 0.037037037037037035
Generation # 40  Max Fitness: 0.037037037037037035
Generation # 41  Max Fitness: 0.037037037037037035
Generation # 42  Max Fitness: 0.037037037037037035
Generation # 43  Max Fitness: 0.037037037037037035
Generation # 44  Max Fitness: 0.037037037037037035
Generation # 45  Max Fitness: 0.037037037037037035
Generation # 46  Max Fitness: 0.037037037037037035
Generation # 47  Max Fitness: 0.037037037037037035
Generation # 48  Max Fitness: 0.037037037037037035
Generation # 49  Max Fitness: 0.037037037037037035
Accuracy:  90.89253187613843 %
32 <= node_count < 500
Population: 5  Node Count: 46
4.072425891048651e-18 4.072425891048651e-18
Generation # 0  Max Fitness: 0.006896551724137931
New Best Fitness
Generation # 1  Max Fitness: 0.006896551724137931
Generation # 2  Max Fitness: 0.006896551724137931
Generation # 3  Max Fitness: 0.006896551724137931
Generation # 4  Max Fitness: 0.006896551724137931
Generation # 5  Max Fitness: 0.007042253521126761
New Best Fitness
Generation # 6  Max Fitness: 0.009900990099009901
New Best Fitness
Generation # 7  Max Fitness: 0.009900990099009901
Generation # 8  Max Fitness: 0.014084507042253521
New Best Fitness
Generation # 9  Max Fitness: 0.014084507042253521
Generation # 10  Max Fitness: 0.014084507042253521
Generation # 11  Max Fitness: 0.014084507042253521
Generation # 12  Max Fitness: 0.014084507042253521
Generation # 13  Max Fitness: 0.014084507042253521
Generation # 14  Max Fitness: 0.018518518518518517
New Best Fitness
Generation # 15  Max Fitness: 0.018518518518518517
Generation # 16  Max Fitness: 0.018518518518518517
Generation # 17  Max Fitness: 0.018518518518518517
Generation # 18  Max Fitness: 0.018518518518518517
Generation # 19  Max Fitness: 0.018518518518518517
Generation # 20  Max Fitness: 0.018518518518518517
Generation # 21  Max Fitness: 0.018518518518518517
Generation # 22  Max Fitness: 0.018518518518518517
Generation # 23  Max Fitness: 0.018518518518518517
Generation # 24  Max Fitness: 0.018518518518518517
Generation # 25  Max Fitness: 0.018518518518518517
Generation # 26  Max Fitness: 0.018867924528301886
New Best Fitness
Generation # 27  Max Fitness: 0.0196078431372549
New Best Fitness
Generation # 28  Max Fitness: 0.0196078431372549
Generation # 29  Max Fitness: 0.0196078431372549
Generation # 30  Max Fitness: 0.019230769230769232
Generation # 31  Max Fitness: 0.019230769230769232
Generation # 32  Max Fitness: 0.019230769230769232
Generation # 33  Max Fitness: 0.019230769230769232
Generation # 34  Max Fitness: 0.019230769230769232
Generation # 35  Max Fitness: 0.019230769230769232
Generation # 36  Max Fitness: 0.019230769230769232
Generation # 37  Max Fitness: 0.019230769230769232
Generation # 38  Max Fitness: 0.0196078431372549
Generation # 39  Max Fitness: 0.0196078431372549
Generation # 40  Max Fitness: 0.0196078431372549
Generation # 41  Max Fitness: 0.0196078431372549
Generation # 42  Max Fitness: 0.0196078431372549
Generation # 43  Max Fitness: 0.0196078431372549
Generation # 44  Max Fitness: 0.0196078431372549
Generation # 45  Max Fitness: 0.0196078431372549
Generation # 46  Max Fitness: 0.0196078431372549
Generation # 47  Max Fitness: 0.0196078431372549
Generation # 48  Max Fitness: 0.0196078431372549
Generation # 49  Max Fitness: 0.0196078431372549
Accuracy:  92.34972677595628 %
Replaced  0.2  with  0.0196078431372549
32 <= node_count < 500
Population: 6  Node Count: 46
4.147493649408995e-18 4.147493649408995e-18
Generation # 0  Max Fitness: 0.004694835680751174
New Best Fitness
Generation # 1  Max Fitness: 0.004694835680751174
Generation # 2  Max Fitness: 0.004694835680751174
Generation # 3  Max Fitness: 0.02
New Best Fitness
Generation # 4  Max Fitness: 0.02
Generation # 5  Max Fitness: 0.02
Generation # 6  Max Fitness: 0.02
Generation # 7  Max Fitness: 0.02
Generation # 8  Max Fitness: 0.02
Generation # 9  Max Fitness: 0.02
Generation # 10  Max Fitness: 0.02
Generation # 11  Max Fitness: 0.02
Generation # 12  Max Fitness: 0.02
Generation # 13  Max Fitness: 0.02
Generation # 14  Max Fitness: 0.02
Generation # 15  Max Fitness: 0.02
Generation # 16  Max Fitness: 0.02
Generation # 17  Max Fitness: 0.02
Generation # 18  Max Fitness: 0.02
Generation # 19  Max Fitness: 0.02
Generation # 20  Max Fitness: 0.02
Generation # 21  Max Fitness: 0.02
Generation # 22  Max Fitness: 0.02
Generation # 23  Max Fitness: 0.02
Generation # 24  Max Fitness: 0.02
Generation # 25  Max Fitness: 0.02
Generation # 26  Max Fitness: 0.02
Generation # 27  Max Fitness: 0.02
Generation # 28  Max Fitness: 0.02
Generation # 29  Max Fitness: 0.02
Generation # 30  Max Fitness: 0.02
Generation # 31  Max Fitness: 0.02
Generation # 32  Max Fitness: 0.02
Generation # 33  Max Fitness: 0.02
Generation # 34  Max Fitness: 0.02
Generation # 35  Max Fitness: 0.02
Generation # 36  Max Fitness: 0.02
Generation # 37  Max Fitness: 0.02
Generation # 38  Max Fitness: 0.02
Generation # 39  Max Fitness: 0.02
Generation # 40  Max Fitness: 0.02
Generation # 41  Max Fitness: 0.02
Generation # 42  Max Fitness: 0.02
Generation # 43  Max Fitness: 0.02
Generation # 44  Max Fitness: 0.02
Generation # 45  Max Fitness: 0.02
Generation # 46  Max Fitness: 0.02
Generation # 47  Max Fitness: 0.02
Generation # 48  Max Fitness: 0.02
Generation # 49  Max Fitness: 0.02
Accuracy:  88.16029143897997 %
32 <= node_count < 500
Node Count: 46
Accuracy:  100.0 %
Weighted Connections:
(34, 7) : -0.10677697985453115
(43, 10) : -0.18894457667247913
(42, 30) : 0.12608584348539148
(32, 21) : -0.6839642442015895
(39, 15) : 0.37472035218257665
(40, 34) : 0.05055385144047474
(45, 3) : -1.6435696172855738
(35, 32) : 0.003436926966932571
(44, 13) : -0.039727202752965346
(43, 31) : 0.03724603204145972
(33, 16) : 0.012207032566943575
(39, 24) : -0.32687003527539965
(32, 24) : -0.2646716896742169
(41, 35) : 0.00026366057640404085
(45, 16) : 1.056550153621964
(44, 24) : -0.0041983768116528545
(34, 23) : -0.1402673847428019
(33, 5) : 0.015463296538549066
(43, 32) : 0.14536540108195936
(38, 34) : 0.0018628807628087093
(32, 11) : 0.13645878378217086
(45, 29) : -0.6836843221097092
(35, 6) : 0.014018101251329775
(34, 2) : -0.011220244518090408
(33, 10) : 0.0010757223774705868
(30, 25) : 0.00656510009074987
(45, 42) : 0.9761161118039067
(35, 27) : -0.02288249845867531
(36, 1) : -0.19726409174273596
(40, 25) : -0.07739761591677675
(38, 4) : -0.030164040604167126
(37, 4) : -0.10594251050078216
(36, 28) : 0.007887564388444967
(41, 20) : 0.0026738142633517836
(39, 1) : -0.6697300474614384
(38, 11) : 0.007989776146005104
(37, 17) : 0.07992531108776169
(44, 7) : 0.015210896861061373
(39, 18) : -0.1332204778570534
(38, 30) : 0.013187943826273817
(45, 6) : -1.903465169753268
(43, 26) : -0.008990608454588054
(32, 5) : 0.10954937593483922
(39, 31) : 0.36299041111524644
(37, 32) : 0.03171156646189053
(45, 19) : 0.7326470706466931
(44, 29) : -0.04183416325372323
(33, 0) : -0.029244419727068396
(30, 7) : -0.006612823457535304
(45, 32) : 0.9542163721203011
(36, 11) : 0.016651637788045404
Biases:  [ 0.96780543  0.54201813  0.20146903 -0.10845473  0.70897852  0.73199486
  0.59809612  0.47161418  0.43841807  0.87326073  0.5156297   0.45624949
  0.43479039  0.82553007  0.99338519  0.18768433  0.63776794  0.07119611
  0.09397065  0.81421862  0.99653013  0.82384236  0.22614362  0.30127489
  0.98141359  0.75047866  0.10521058  0.46640968  0.00405345  0.1895953
  0.78011909  0.73517103  0.37219514  0.42306189  0.9575165   0.52976274
  0.95204012  0.81057666  0.61072855  0.26570664  0.24152085  0.81707059
  0.98016751  0.0544981   0.53785213  0.0684485 ]
