population_count: 15
population_size: 15
node_cap: 100
generations: 50
target_accuracy: 97.0%
random_seed: 4
Population: 0  Node Count: 78
Generation # 0  Max Fitness: 2.7140859602462325e-05
New Best Fitness
Generation # 1  Max Fitness: 2.7140859602462325e-05
Generation # 2  Max Fitness: 2.7140859602462325e-05
Generation # 3  Max Fitness: 2.7140859602462325e-05
Generation # 4  Max Fitness: 8.007399320815776e-05
New Best Fitness
Generation # 5  Max Fitness: 8.007399320815776e-05
Generation # 6  Max Fitness: 8.007399320815776e-05
Generation # 7  Max Fitness: 8.007399320815776e-05
Generation # 8  Max Fitness: 0.00017071235902991165
New Best Fitness
Generation # 9  Max Fitness: 0.00017071235902991165
Generation # 10  Max Fitness: 0.00017071235902991165
Generation # 11  Max Fitness: 0.00017071235902991165
Generation # 12  Max Fitness: 0.00017071235902991165
Generation # 13  Max Fitness: 0.00017071235902991165
Generation # 14  Max Fitness: 0.00017071235902991165
Generation # 15  Max Fitness: 0.00017071235902991165
Generation # 16  Max Fitness: 0.00017071235902991165
Generation # 17  Max Fitness: 0.00017071235902991165
Generation # 18  Max Fitness: 0.00017071235902991165
Generation # 19  Max Fitness: 0.00017071235902991165
Generation # 20  Max Fitness: 0.00017275222608797
New Best Fitness
Generation # 21  Max Fitness: 0.00017275222608797
Generation # 22  Max Fitness: 0.00017275222608797
Generation # 23  Max Fitness: 0.00017275222608797
Generation # 24  Max Fitness: 0.00017275222608797
Generation # 25  Max Fitness: 0.00017275222608797
Generation # 26  Max Fitness: 0.0002006154883602232
New Best Fitness
Generation # 27  Max Fitness: 0.00020768396255870688
New Best Fitness
Generation # 28  Max Fitness: 0.00022005118004166888
New Best Fitness
Generation # 29  Max Fitness: 0.00022005118004166888
Generation # 30  Max Fitness: 0.00022005118004166888
Generation # 31  Max Fitness: 0.00022005118004166888
Generation # 32  Max Fitness: 0.00022005118004166888
Generation # 33  Max Fitness: 0.00028577313248078065
New Best Fitness
Generation # 34  Max Fitness: 0.00028577313248078065
Generation # 35  Max Fitness: 0.00028577313248078065
Generation # 36  Max Fitness: 0.00028577313248078065
Generation # 37  Max Fitness: 0.00028577313248078065
Generation # 38  Max Fitness: 0.00028577313248078065
Generation # 39  Max Fitness: 0.00028577313248078065
Generation # 40  Max Fitness: 0.00028577313248078065
Generation # 41  Max Fitness: 0.00028577313248078065
Generation # 42  Max Fitness: 0.00028577313248078065
Generation # 43  Max Fitness: 0.00028577313248078065
Generation # 44  Max Fitness: 0.00028577313248078065
Generation # 45  Max Fitness: 0.00028577313248078065
Generation # 46  Max Fitness: 0.00028577313248078065
Generation # 47  Max Fitness: 0.00028577313248078065
Generation # 48  Max Fitness: 0.00028577313248078065
Generation # 49  Max Fitness: 0.00030187302726843027
New Best Fitness
Accuracy:  96.84210526315789 %
61 <= node_count < 78
Population: 3  Node Count: 65
6.594399978694539e-10 6.594399978694539e-10
Generation # 0  Max Fitness: 0.0002514397140333061
New Best Fitness
Generation # 1  Max Fitness: 0.00037572112874999746
New Best Fitness
Generation # 2  Max Fitness: 0.00037572112874999746
Generation # 3  Max Fitness: 0.00037572112874999746
Generation # 4  Max Fitness: 0.00037572112874999746
Generation # 5  Max Fitness: 0.00037572112874999746
Generation # 6  Max Fitness: 0.00037572112874999746
Generation # 7  Max Fitness: 0.00037572112874999746
Generation # 8  Max Fitness: 0.00037572112874999746
Generation # 9  Max Fitness: 0.00037572112874999746
Generation # 10  Max Fitness: 0.00037572112874999746
Generation # 11  Max Fitness: 0.0007201321634374952
New Best Fitness
Generation # 12  Max Fitness: 0.0007201321634374952
Generation # 13  Max Fitness: 0.0007201321634374952
Generation # 14  Max Fitness: 0.0007201321634374952
Generation # 15  Max Fitness: 0.0007201321634374952
Generation # 16  Max Fitness: 0.0007201321634374952
Generation # 17  Max Fitness: 0.0007201321634374952
Generation # 18  Max Fitness: 0.0007201321634374952
Generation # 19  Max Fitness: 0.0007201321634374952
Generation # 20  Max Fitness: 0.0007201321634374952
Generation # 21  Max Fitness: 0.0007201321634374952
Generation # 22  Max Fitness: 0.0007201321634374952
Generation # 23  Max Fitness: 0.0007201321634374952
Generation # 24  Max Fitness: 0.0007201321634374952
Generation # 25  Max Fitness: 0.0007201321634374952
Generation # 26  Max Fitness: 0.0007201321634374952
Generation # 27  Max Fitness: 0.0007201321634374952
Generation # 28  Max Fitness: 0.0007201321634374952
Generation # 29  Max Fitness: 0.0007201321634374952
Generation # 30  Max Fitness: 0.0007201321634374952
Generation # 31  Max Fitness: 0.0007201321634374952
Generation # 32  Max Fitness: 0.0007201321634374952
Generation # 33  Max Fitness: 0.0007201321634374952
Generation # 34  Max Fitness: 0.0007201321634374952
Generation # 35  Max Fitness: 0.0007201321634374952
Generation # 36  Max Fitness: 0.0007201321634374952
Generation # 37  Max Fitness: 0.0007201321634374952
Generation # 38  Max Fitness: 0.0007201321634374952
Generation # 39  Max Fitness: 0.0007201321634374952
Generation # 40  Max Fitness: 0.0007201321634374952
Generation # 41  Max Fitness: 0.0007201321634374952
Generation # 42  Max Fitness: 0.0007201321634374952
Generation # 43  Max Fitness: 0.0007201321634374952
Generation # 44  Max Fitness: 0.0007201321634374952
Generation # 45  Max Fitness: 0.0007201321634374952
Generation # 46  Max Fitness: 0.0007201321634374952
Generation # 47  Max Fitness: 0.0007201321634374952
Generation # 48  Max Fitness: 0.0007201321634374952
Generation # 49  Max Fitness: 0.0007201321634374952
Accuracy:  95.78947368421052 %
64 <= node_count < 78
Population: 4  Node Count: 74
8.202427400435798e-11 8.202427400435798e-11
Generation # 0  Max Fitness: 9.193055423233358e-05
New Best Fitness
Generation # 1  Max Fitness: 9.193055423233358e-05
Generation # 2  Max Fitness: 0.0002669649916281087
New Best Fitness
Generation # 3  Max Fitness: 0.0002669649916281087
Generation # 4  Max Fitness: 0.0005148693797131655
New Best Fitness
Generation # 5  Max Fitness: 0.0005148693797131655
Generation # 6  Max Fitness: 0.0005148693797131655
Generation # 7  Max Fitness: 0.0005148693797131655
Generation # 8  Max Fitness: 0.0005148693797131655
Generation # 9  Max Fitness: 0.0005508742314413588
New Best Fitness
Generation # 10  Max Fitness: 0.0017893869709127285
New Best Fitness
Generation # 11  Max Fitness: 0.0017893869709127285
Generation # 12  Max Fitness: 0.0017893869709127285
Generation # 13  Max Fitness: 0.0017893869709127285
Generation # 14  Max Fitness: 0.0017893869709127285
Generation # 15  Max Fitness: 0.0017893869709127285
Generation # 16  Max Fitness: 0.0017893869709127285
Generation # 17  Max Fitness: 0.0017893869709127285
Generation # 18  Max Fitness: 0.0017893869709127285
Generation # 19  Max Fitness: 0.0017893869709127285
Generation # 20  Max Fitness: 0.0017893869709127285
Generation # 21  Max Fitness: 0.0017893869709127285
Generation # 22  Max Fitness: 0.0017893869709127285
Generation # 23  Max Fitness: 0.0017893869709127285
Generation # 24  Max Fitness: 0.0017893869709127285
Generation # 25  Max Fitness: 0.0017893869709127285
Generation # 26  Max Fitness: 0.0017893869709127285
Generation # 27  Max Fitness: 0.0017893869709127285
Generation # 28  Max Fitness: 0.0017893869709127285
Generation # 29  Max Fitness: 0.0017893869709127285
Generation # 30  Max Fitness: 0.0017893869709127285
Generation # 31  Max Fitness: 0.0017893869709127285
Generation # 32  Max Fitness: 0.0017893869709127285
Generation # 33  Max Fitness: 0.0017893869709127285
Generation # 34  Max Fitness: 0.0017893869709127285
Generation # 35  Max Fitness: 0.0017893869709127285
Generation # 36  Max Fitness: 0.0017893869709127285
Generation # 37  Max Fitness: 0.0017893869709127285
Generation # 38  Max Fitness: 0.0017893869709127285
Generation # 39  Max Fitness: 0.0017893869709127285
Generation # 40  Max Fitness: 0.0017893869709127285
Generation # 41  Max Fitness: 0.0017893869709127285
Generation # 42  Max Fitness: 0.0017893869709127285
Generation # 43  Max Fitness: 0.0017893869709127285
Generation # 44  Max Fitness: 0.0017893869709127285
Generation # 45  Max Fitness: 0.001487804897163392
Generation # 46  Max Fitness: 0.0014238132886832463
Generation # 47  Max Fitness: 0.0014238132886832463
Generation # 48  Max Fitness: 0.0013793191234118948
Generation # 49  Max Fitness: 0.0017893869709127285
Accuracy:  95.78947368421052 %
70 <= node_count < 78
Population: 5  Node Count: 71
5.616158868819147e-12 5.616158868819147e-12
Generation # 0  Max Fitness: 3.869938471702817e-05
New Best Fitness
Generation # 1  Max Fitness: 3.869938471702817e-05
Generation # 2  Max Fitness: 3.869938471702817e-05
Generation # 3  Max Fitness: 2.3737783871764146e-05
Generation # 4  Max Fitness: 2.469588737683873e-05
Generation # 5  Max Fitness: 2.469588737683873e-05
Generation # 6  Max Fitness: 2.469588737683873e-05
Generation # 7  Max Fitness: 2.469588737683873e-05
Generation # 8  Max Fitness: 2.469588737683873e-05
Generation # 9  Max Fitness: 2.469588737683873e-05
Generation # 10  Max Fitness: 2.469588737683873e-05
Generation # 11  Max Fitness: 5.635561041901578e-05
New Best Fitness
Generation # 12  Max Fitness: 5.635561041901578e-05
Generation # 13  Max Fitness: 7.605546192149936e-05
New Best Fitness
Generation # 14  Max Fitness: 7.605546192149936e-05
Generation # 15  Max Fitness: 7.605546192149936e-05
Generation # 16  Max Fitness: 9.090237160053573e-05
New Best Fitness
Generation # 17  Max Fitness: 9.090237160053573e-05
Generation # 18  Max Fitness: 9.090237160053573e-05
Generation # 19  Max Fitness: 9.090237160053573e-05
Generation # 20  Max Fitness: 9.090237160053573e-05
Generation # 21  Max Fitness: 9.090237160053573e-05
Generation # 22  Max Fitness: 9.652179093584158e-05
New Best Fitness
Generation # 23  Max Fitness: 9.652179093584158e-05
Generation # 24  Max Fitness: 9.652179093584158e-05
Generation # 25  Max Fitness: 9.652179093584158e-05
Generation # 26  Max Fitness: 0.00016799678802124324
New Best Fitness
Generation # 27  Max Fitness: 0.00016799678802124324
Generation # 28  Max Fitness: 0.00016799678802124324
Generation # 29  Max Fitness: 0.00016799678802124324
Generation # 30  Max Fitness: 0.00016799678802124324
Generation # 31  Max Fitness: 0.00016799678802124324
Generation # 32  Max Fitness: 0.00016799678802124324
Generation # 33  Max Fitness: 0.00016799678802124324
Generation # 34  Max Fitness: 0.00016799678802124324
Generation # 35  Max Fitness: 0.00016799678802124324
Generation # 36  Max Fitness: 0.00016799678802124324
Generation # 37  Max Fitness: 0.00016799678802124324
Generation # 38  Max Fitness: 0.00016799678802124324
Generation # 39  Max Fitness: 0.00016799678802124324
Generation # 40  Max Fitness: 0.00016799678802124324
Generation # 41  Max Fitness: 0.00016799678802124324
Generation # 42  Max Fitness: 0.00016799678802124324
Generation # 43  Max Fitness: 0.00016799678802124324
Generation # 44  Max Fitness: 0.00016799678802124324
Generation # 45  Max Fitness: 0.00016799678802124324
Generation # 46  Max Fitness: 0.00016799678802124324
Generation # 47  Max Fitness: 0.00016799678802124324
Generation # 48  Max Fitness: 0.00016799678802124324
Generation # 49  Max Fitness: 0.00015894306890632594
Accuracy:  93.6842105263158 %
71 <= node_count < 78
Population: 6  Node Count: 73
1.2264442604228853e-10 1.2264442604228853e-10
Generation # 0  Max Fitness: 0.00016476169177744935
New Best Fitness
Generation # 1  Max Fitness: 0.00016476169177744935
Generation # 2  Max Fitness: 0.00016476169177744935
Generation # 3  Max Fitness: 0.00016476169177744935
Generation # 4  Max Fitness: 0.00016476169177744935
Generation # 5  Max Fitness: 0.00016476169177744935
Generation # 6  Max Fitness: 0.00016476169177744935
Generation # 7  Max Fitness: 0.00016476169177744935
Generation # 8  Max Fitness: 0.00016476169177744935
Generation # 9  Max Fitness: 0.00020298833979629955
New Best Fitness
Generation # 10  Max Fitness: 0.00020298833979629955
Generation # 11  Max Fitness: 0.00020298833979629955
Generation # 12  Max Fitness: 0.00020298833979629955
Generation # 13  Max Fitness: 0.00020298833979629955
Generation # 14  Max Fitness: 0.00020298833979629955
Generation # 15  Max Fitness: 0.00020298833979629955
Generation # 16  Max Fitness: 0.00020298833979629955
Generation # 17  Max Fitness: 0.00020298833979629955
Generation # 18  Max Fitness: 0.00020298833979629955
Generation # 19  Max Fitness: 0.00020298833979629955
Generation # 20  Max Fitness: 0.00020298833979629955
Generation # 21  Max Fitness: 0.00020298833979629955
Generation # 22  Max Fitness: 0.00020298833979629955
Generation # 23  Max Fitness: 0.00020298833979629955
Generation # 24  Max Fitness: 0.00020298833979629955
Generation # 25  Max Fitness: 0.00020298833979629955
Generation # 26  Max Fitness: 0.00020298833979629955
Generation # 27  Max Fitness: 0.00020298833979629955
Generation # 28  Max Fitness: 0.00020298833979629955
Generation # 29  Max Fitness: 0.00020298833979629955
Generation # 30  Max Fitness: 0.00022173707952980327
New Best Fitness
Generation # 31  Max Fitness: 0.00022173707952980327
Generation # 32  Max Fitness: 0.00022173707952980327
Generation # 33  Max Fitness: 0.00022173707952980327
Generation # 34  Max Fitness: 0.00022173707952980327
Generation # 35  Max Fitness: 0.00022173707952980327
Generation # 36  Max Fitness: 0.00022173707952980327
Generation # 37  Max Fitness: 0.00022173707952980327
Generation # 38  Max Fitness: 0.00022173707952980327
Generation # 39  Max Fitness: 0.00022173707952980327
Generation # 40  Max Fitness: 0.00022173707952980327
Generation # 41  Max Fitness: 0.00022173707952980327
Generation # 42  Max Fitness: 0.00020540127697069838
Generation # 43  Max Fitness: 0.00020540127697069838
Generation # 44  Max Fitness: 0.00020540127697069838
Generation # 45  Max Fitness: 0.00020540127697069838
Generation # 46  Max Fitness: 0.00020540127697069838
Generation # 47  Max Fitness: 0.00020540127697069838
Generation # 48  Max Fitness: 0.00020540127697069838
Generation # 49  Max Fitness: 0.00020540127697069838
Accuracy:  94.73684210526315 %
73 <= node_count < 78
Population: 7  Node Count: 76
5.5062269051390605e-11 5.5062269051390605e-11
Generation # 0  Max Fitness: 0.00014188015526616547
New Best Fitness
Generation # 1  Max Fitness: 0.00014188015526616547
Generation # 2  Max Fitness: 0.00014188015526616547
Generation # 3  Max Fitness: 0.00014188015526616547
Generation # 4  Max Fitness: 0.00014188015526616547
Generation # 5  Max Fitness: 0.00014188015526616547
Generation # 6  Max Fitness: 0.00014188015526616547
Generation # 7  Max Fitness: 0.00025470635382253594
New Best Fitness
Generation # 8  Max Fitness: 0.00025470635382253594
Generation # 9  Max Fitness: 0.00025470635382253594
Generation # 10  Max Fitness: 0.00036204366446044846
New Best Fitness
Generation # 11  Max Fitness: 0.00036204366446044846
Generation # 12  Max Fitness: 0.00036204366446044846
Generation # 13  Max Fitness: 0.00036204366446044846
Generation # 14  Max Fitness: 0.00036204366446044846
Generation # 15  Max Fitness: 0.00036204366446044846
Generation # 16  Max Fitness: 0.00036204366446044846
Generation # 17  Max Fitness: 0.00036204366446044846
Generation # 18  Max Fitness: 0.00036204366446044846
Generation # 19  Max Fitness: 0.00036204366446044846
Generation # 20  Max Fitness: 0.00042190915228461714
New Best Fitness
Generation # 21  Max Fitness: 0.00042190915228461714
Generation # 22  Max Fitness: 0.00036204366446044846
Generation # 23  Max Fitness: 0.00036204366446044846
Generation # 24  Max Fitness: 0.00036204366446044846
Generation # 25  Max Fitness: 0.00036204366446044846
Generation # 26  Max Fitness: 0.00036204366446044846
Generation # 27  Max Fitness: 0.00036204366446044846
Generation # 28  Max Fitness: 0.00036204366446044846
Generation # 29  Max Fitness: 0.00036204366446044846
Generation # 30  Max Fitness: 0.00036204366446044846
Generation # 31  Max Fitness: 0.00036204366446044846
Generation # 32  Max Fitness: 0.00036204366446044846
Generation # 33  Max Fitness: 0.00036204366446044846
Generation # 34  Max Fitness: 0.00036204366446044846
Generation # 35  Max Fitness: 0.00036204366446044846
Generation # 36  Max Fitness: 0.00036204366446044846
Generation # 37  Max Fitness: 0.00036204366446044846
Generation # 38  Max Fitness: 0.00036204366446044846
Generation # 39  Max Fitness: 0.00036204366446044846
Generation # 40  Max Fitness: 0.00036204366446044846
Generation # 41  Max Fitness: 0.00036204366446044846
Generation # 42  Max Fitness: 0.00036204366446044846
Generation # 43  Max Fitness: 0.00036204366446044846
Generation # 44  Max Fitness: 0.00036204366446044846
Generation # 45  Max Fitness: 0.00036204366446044846
Generation # 46  Max Fitness: 0.00036204366446044846
Generation # 47  Max Fitness: 0.00036204366446044846
Generation # 48  Max Fitness: 0.00036204366446044846
Generation # 49  Max Fitness: 0.00036204366446044846
Accuracy:  96.84210526315789 %
75 <= node_count < 78
Population: 8  Node Count: 77
5.4832603695597525e-11 5.4832603695597525e-11
Generation # 0  Max Fitness: 2.330275824453836e-05
New Best Fitness
Generation # 1  Max Fitness: 7.72264564983095e-06
Generation # 2  Max Fitness: 7.820004613560052e-06
Generation # 3  Max Fitness: 7.820004613560052e-06
Generation # 4  Max Fitness: 7.820004613560052e-06
Generation # 5  Max Fitness: 7.820004613560052e-06
Generation # 6  Max Fitness: 1.073684152846395e-05
Generation # 7  Max Fitness: 8.948316747002762e-05
New Best Fitness
Generation # 8  Max Fitness: 8.948316747002762e-05
Generation # 9  Max Fitness: 8.948316747002762e-05
Generation # 10  Max Fitness: 8.948316747002762e-05
Generation # 11  Max Fitness: 8.948316747002762e-05
Generation # 12  Max Fitness: 8.948316747002762e-05
Generation # 13  Max Fitness: 8.948316747002762e-05
Generation # 14  Max Fitness: 8.948316747002762e-05
Generation # 15  Max Fitness: 8.948316747002762e-05
Generation # 16  Max Fitness: 0.00010578755859818544
New Best Fitness
Generation # 17  Max Fitness: 0.00010578755859818544
Generation # 18  Max Fitness: 0.00010578755859818544
Generation # 19  Max Fitness: 0.00015190333264577765
New Best Fitness
Generation # 20  Max Fitness: 0.00015190333264577765
Generation # 21  Max Fitness: 0.00015190333264577765
Generation # 22  Max Fitness: 0.00015190333264577765
Generation # 23  Max Fitness: 0.00015190333264577765
Generation # 24  Max Fitness: 0.00015190333264577765
Generation # 25  Max Fitness: 0.00015190333264577765
Generation # 26  Max Fitness: 0.00015190333264577765
Generation # 27  Max Fitness: 0.00016957123363532667
New Best Fitness
Generation # 28  Max Fitness: 0.00016957123363532667
Generation # 29  Max Fitness: 0.00016957123363532667
Generation # 30  Max Fitness: 0.00043128266380928934
New Best Fitness
Generation # 31  Max Fitness: 0.00043128266380928934
Generation # 32  Max Fitness: 0.00043128266380928934
Generation # 33  Max Fitness: 0.00043128266380928934
Generation # 34  Max Fitness: 0.00043128266380928934
Generation # 35  Max Fitness: 0.00043128266380928934
Generation # 36  Max Fitness: 0.00043128266380928934
Generation # 37  Max Fitness: 0.00043128266380928934
Generation # 38  Max Fitness: 0.00043128266380928934
Generation # 39  Max Fitness: 0.00043128266380928934
Generation # 40  Max Fitness: 0.00043128266380928934
Generation # 41  Max Fitness: 0.00043128266380928934
Generation # 42  Max Fitness: 0.00043128266380928934
Generation # 43  Max Fitness: 0.00043128266380928934
Generation # 44  Max Fitness: 0.00043128266380928934
Generation # 45  Max Fitness: 0.00043128266380928934
Generation # 46  Max Fitness: 0.00043128266380928934
Generation # 47  Max Fitness: 0.00043128266380928934
Generation # 48  Max Fitness: 0.00043128266380928934
Generation # 49  Max Fitness: 0.00043128266380928934
Accuracy:  97.89473684210527 %
Replaced  0.0003442768838210358  with  0.00043128266380928934
75 <= node_count < 77
Population: 9  Node Count: 75
8.284451674440155e-11 8.284451674440155e-11
Generation # 0  Max Fitness: 8.302325135382006e-06
New Best Fitness
Generation # 1  Max Fitness: 8.302325135382006e-06
Generation # 2  Max Fitness: 1.6870548863184858e-05
New Best Fitness
Generation # 3  Max Fitness: 1.6870548863184858e-05
Generation # 4  Max Fitness: 1.6870548863184858e-05
Generation # 5  Max Fitness: 1.6870548863184858e-05
Generation # 6  Max Fitness: 0.00013377937427965148
New Best Fitness
Generation # 7  Max Fitness: 0.00013377937427965148
Generation # 8  Max Fitness: 0.00013377937427965148
Generation # 9  Max Fitness: 4.678014087391568e-05
Generation # 10  Max Fitness: 0.00013377937427965148
Generation # 11  Max Fitness: 0.00023332013765164084
New Best Fitness
Generation # 12  Max Fitness: 0.00023332013765164084
Generation # 13  Max Fitness: 0.00023332013765164084
Generation # 14  Max Fitness: 0.00023332013765164084
Generation # 15  Max Fitness: 0.00023332013765164084
Generation # 16  Max Fitness: 0.00023332013765164084
Generation # 17  Max Fitness: 0.00023332013765164084
Generation # 18  Max Fitness: 0.002025783491757392
New Best Fitness
Generation # 19  Max Fitness: 0.002025783491757392
Generation # 20  Max Fitness: 0.002025783491757392
Generation # 21  Max Fitness: 0.002025783491757392
Generation # 22  Max Fitness: 0.002025783491757392
Generation # 23  Max Fitness: 0.002025783491757392
Generation # 24  Max Fitness: 0.002025783491757392
Generation # 25  Max Fitness: 0.002025783491757392
Generation # 26  Max Fitness: 0.002025783491757392
Generation # 27  Max Fitness: 0.0034250006563527964
New Best Fitness
Generation # 28  Max Fitness: 0.0034250006563527964
Generation # 29  Max Fitness: 0.0034250006563527964
Generation # 30  Max Fitness: 0.0034250006563527964
Generation # 31  Max Fitness: 0.0034250006563527964
Generation # 32  Max Fitness: 0.0034250006563527964
Generation # 33  Max Fitness: 0.0034250006563527964
Generation # 34  Max Fitness: 0.0034250006563527964
Generation # 35  Max Fitness: 0.0034250006563527964
Generation # 36  Max Fitness: 0.006018847083979178
New Best Fitness
Generation # 37  Max Fitness: 0.006018847083979178
Generation # 38  Max Fitness: 0.006018847083979178
Generation # 39  Max Fitness: 0.006018847083979178
Generation # 40  Max Fitness: 0.006018847083979178
Generation # 41  Max Fitness: 0.006018847083979178
Generation # 42  Max Fitness: 0.006018847083979178
Generation # 43  Max Fitness: 0.006018847083979178
Generation # 44  Max Fitness: 0.006018847083979178
Generation # 45  Max Fitness: 0.014712737316393545
New Best Fitness
Generation # 46  Max Fitness: 0.014712737316393545
Generation # 47  Max Fitness: 0.014712737316393545
Generation # 48  Max Fitness: 0.014712737316393545
Generation # 49  Max Fitness: 0.014712737316393545
Accuracy:  95.78947368421052 %
76 <= node_count < 77
Population: 10  Node Count: 76
5.55274202154995e-11 5.55274202154995e-11
Generation # 0  Max Fitness: 8.328252315116504e-05
New Best Fitness
Generation # 1  Max Fitness: 4.9001288030205535e-05
Generation # 2  Max Fitness: 4.9001288030205535e-05
Generation # 3  Max Fitness: 4.9001288030205535e-05
Generation # 4  Max Fitness: 4.9001288030205535e-05
Generation # 5  Max Fitness: 4.9001288030205535e-05
